FECHA,HAB-VC-F0,IN-VC-F0,PRI-VC-F0,PRO-VC-F0,HAB-VC-F1,IN-VC-F1,PRI-VC-F1,PRO-VC-F1,HAB-VC-F2,IN-VC-F2,PRI-VC-F2,PRO-VC-F2,HAB-VC-F3,IN-VC-F3,PRI-VC-F3,PRO-VC-F3,HAB-CUO-F0,IN-CUO-F0,PRI-CUO-F0,PRO-CUO-F0,HAB-CUO-F1,IN-CUO-F1,PRI-CUO-F1,PRO-CUO-F1,HAB-CUO-F2,IN-CUO-F2,PRI-CUO-F2,PRO-CUO-F2,HAB-CUO-F3,IN-CUO-F3,PRI-CUO-F3,PRO-CUO-F3,HAB-AUM-F0,IN-AUM-F0,PRI-AUM-F0,PRO-AUM-F0,HAB-AUM-F1,IN-AUM-F1,PRI-AUM-F1,PRO-AUM-F1,HAB-AUM-F2,IN-AUM-F2,PRI-AUM-F2,PRO-AUM-F2,HAB-AUM-F3,IN-AUM-F3,PRI-AUM-F3,PRO-AUM-F3
2020-12-31,12.2250266,12.0076156,12.0022274,12.0962126,19.2746675,28.8706148,30.9365252,28.1626341,20.110801,215.5207526,40.5138126,208.3707812,17.8456119,45.9095484,41.5522528,44.2492306,6885005.73,147898750.3,90326823.64,92109455.78,100822172.0,310559969.9,249450695.5,197526419.7,505925308.4,202686964.3,870584731.2,140736777.8,83294651.54,132141589.2,123722580.7,106327358.6,84169378.2,1775911350.0,1084123086.0,1114175560.0,1965305980.0,8970906458.0,7817021738.0,5562864293.0,10217341453.0,43701349891.0,35731603833.0,29420575901.0,1500936374.0,6066560695.0,5156815460.0,4704903818.0
2021-01-01,12.2250266,12.0076156,12.0022274,12.0962126,19.2746675,28.8706148,30.9365252,28.1626341,20.110801,215.5207526,40.5138126,208.3707812,17.8456119,45.9095484,41.5522528,44.2492306,6885005.73,147898750.3,90326823.64,92109455.78,100822172.0,310559969.9,249450695.5,197526419.7,505925308.4,202686964.3,870584731.2,140736777.8,83294651.54,132141589.2,123722580.7,106327358.6,84169378.2,1775911350.0,1084123086.0,1114175560.0,1965305980.0,8970906458.0,7817021738.0,5562864293.0,10217341453.0,43701349891.0,35731603833.0,29420575901.0,1500936374.0,6066560695.0,5156815460.0,4704903818.0
2021-01-02,12.2250266,12.0076156,12.0022274,12.0962126,19.2746675,28.8706148,30.9365252,28.1626341,20.110801,215.5207526,40.5138126,208.3707812,17.8456119,45.9095484,41.5522528,44.2492306,6885005.73,147898750.3,90326823.64,92109455.78,100822172.0,310559969.9,249450695.5,197526419.7,505925308.4,202686964.3,870584731.2,140736777.8,83294651.54,132141589.2,123722580.7,106327358.6,84169378.2,1775911350.0,1084123086.0,1114175560.0,1965305980.0,8970906458.0,7817021738.0,5562864293.0,10217341453.0,43701349891.0,35731603833.0,29420575901.0,1500936374.0,6066560695.0,5156815460.0,4704903818.0
2021-01-03,12.2250266,12.0076156,12.0022274,12.0962126,19.2746675,28.8706148,30.9365252,28.1626341,20.110801,215.5207526,40.5138126,208.3707812,17.8456119,45.9095484,41.5522528,44.2492306,6885005.73,147898750.3,90326823.64,92109455.78,100822172.0,310559969.9,249450695.5,197526419.7,505925308.4,202686964.3,870584731.2,140736777.8,83294651.54,132141589.2,123722580.7,106327358.6,84169378.2,1775911350.0,1084123086.0,1114175560.0,1965305980.0,8970906458.0,7817021738.0,5562864293.0,10217341453.0,43701349891.0,35731603833.0,29420575901.0,1500936374.0,6066560695.0,5156815460.0,4704903818.0
2021-01-04,12.2196808,12.0091463,11.995694,12.0968466,19.3277412,28.9368887,30.9836877,28.2042991,20.1825275,216.2067728,40.6233634,208.7469689,17.9322158,46.1524807,41.7461627,44.4006718,6856804.4,147774944.8,90113637.72,91927229.6,100671505.0,310559969.7,249448073.2,197114798.4,502802063.5,202761657.2,870200821.1,139466469.2,83173244.46,132141589.2,123691730.6,105835076.5,83787961.18,1774650942.0,1080975630.0,1112029601.0,1967778375.0,8991491885.0,7828850659.0,5559484740.0,10191297346.0,43856487233.0,35812292622.0,29207572900.0,1506063777.0,6098662151.0,5179462685.0,4699148497.0
2021-01-05,12.2183352,12.0093363,11.995693,12.0969435,19.3386784,28.9564176,30.9965698,28.2235816,20.234322,216.8458962,40.7553234,209.6489435,18.0001009,46.3605495,41.9606554,44.6491007,6741543.73,147487150.0,90164592.59,92465895.18,100713532.9,310254340.3,249408958.3,197069620.5,503169586.8,202739850.7,869806206.6,139235349.3,83177060.66,132152034.3,123644403.7,105779761.6,82370441.33,1771222793.0,1081586774.0,1118554712.0,1969711987.0,8988702201.0,7830875977.0,5562010522.0,10224908947.0,43981281762.0,35912167355.0,29284961367.0,1511823635.0,6126640932.0,5203943295.0,4722971231.0
2021-01-06,12.2195132,12.0097985,11.9960665,12.0975995,19.2959161,28.9140017,30.9366975,28.1354677,20.2107344,217.0164105,40.7879365,209.3414596,18.0438935,46.5435829,42.147132,44.7213694,6741909.12,145217938.1,88733591.8,92266242.76,100706624.2,310938994.6,249649299.6,196929642.2,503815884.8,202776802.0,869179819.2,139023523.6,83190116.34,132152946.8,123551790.3,105707010.5,82382847.69,1744038175.0,1064454068.0,1116200059.0,1965229123.0,8995347200.0,7823288308.0,5540707593.0,10226113337.0,44023857097.0,35914982488.0,29197592306.0,1515732684.0,6150871645.0,5223034067.0,4727362272.0
2021-01-07,12.219985,12.0102068,11.9964678,12.0979925,19.1991728,28.7728259,30.7973239,28.0074449,20.2221975,217.0900912,40.7609638,209.6490407,18.1370563,46.8300248,42.3289191,44.9859515,6712077.71,145234156.5,88667345.93,91160505.04,100744319.9,310930051.9,249550743.6,197278007.7,505184966.8,202950471.1,869961565.9,139136285.7,83219920.8,132187290.3,123541988.7,105710731.4,82021489.51,1744292261.0,1063694962.0,1102859115.0,1956125482.0,8951190291.0,7784986650.0,5525252940.0,10259716228.0,44076506531.0,35923546241.0,29264152824.0,1524089639.0,6190334088.0,5245028587.0,4755497842.0
2021-01-08,12.2206581,12.0105735,11.9967393,12.0981158,19.1872865,28.7627415,30.7899119,28.0034679,20.2860703,217.8152108,40.9297016,210.4134437,18.2503976,47.083,42.6111904,45.2444004,6714577.39,144954445.1,88488427.29,90925089.64,100787805.6,310833311.4,249515827.7,197163851.0,507729716.3,203298014.0,871971013.7,139300867.9,83270390.63,132228509.6,123544774.5,105677586.5,82056554.69,1740986023.0,1061572598.0,1100022272.0,1955760317.0,8945270621.0,7782027456.0,5521271586.0,10343952383.0,44299332343.0,36155371551.0,29405378036.0,1534525941.0,6225714919.0,5279943639.0,4781319044.0
2021-01-09,12.2206581,12.0105735,11.9967393,12.0981158,19.1872865,28.7627415,30.7899119,28.0034679,20.2860703,217.8152108,40.9297016,210.4134437,18.2503976,47.083,42.6111904,45.2444004,6714577.39,144954445.1,88488427.29,90925089.64,100787805.6,310833311.4,249515827.7,197163851.0,507729716.3,203298014.0,871971013.7,139300867.9,83270390.63,132228509.6,123544774.5,105677586.5,82056554.69,1740986023.0,1061572598.0,1100022272.0,1955760317.0,8945270621.0,7782027456.0,5521271586.0,10343952383.0,44299332343.0,36155371551.0,29405378036.0,1534525941.0,6225714919.0,5279943639.0,4781319044.0
2021-01-10,12.2206581,12.0105735,11.9967393,12.0981158,19.1872865,28.7627415,30.7899119,28.0034679,20.2860703,217.8152108,40.9297016,210.4134437,18.2503976,47.083,42.6111904,45.2444004,6714577.39,144954445.1,88488427.29,90925089.64,100787805.6,310833311.4,249515827.7,197163851.0,507729716.3,203298014.0,871971013.7,139300867.9,83270390.63,132228509.6,123544774.5,105677586.5,82056554.69,1740986023.0,1061572598.0,1100022272.0,1955760317.0,8945270621.0,7782027456.0,5521271586.0,10343952383.0,44299332343.0,36155371551.0,29405378036.0,1534525941.0,6225714919.0,5279943639.0,4781319044.0
2021-01-11,12.2225907,12.0117695,11.9975892,12.0995152,19.1051511,28.6589924,30.702451,27.8768582,20.2396496,217.2661716,40.8865216,209.7784396,18.3031533,47.1811027,42.8105191,45.3581396,6515983.08,152555409.8,94154021.62,93615747.06,99511628.5,311487739.9,250415349.7,197548918.7,516646367.5,202745384.4,868419982.8,139196480.7,83697147.03,131105874.7,122310621.5,104821760.5,79642194.48,1832460431.0,1129621275.0,1132705159.0,1922741761.0,8931782088.0,7787908113.0,5507043194.0,10501647536.0,44067649872.0,35970195764.0,29294811846.0,1546848513.0,6185719742.0,5251522795.0,4754520051.0
2021-01-12,12.2236162,12.0121924,11.997867,12.1000935,19.1522299,28.7161836,30.7395664,27.9373699,20.2904123,217.9323276,41.0173639,210.5062425,18.34961,47.326486,42.9046478,45.52258,6637839.83,151711409.3,93925116.36,93547373.61,99641943.64,311250234.8,250506755.4,197349182.7,516368238.4,202696997.4,867677042.1,137169114.5,83816938.99,131106780.7,122368870.3,103984356.9,81138406.5,1822386644.0,1126901062.0,1131931977.0,1929995688.0,8942777254.0,7800167562.0,5513417133.0,10522309433.0,44192097106.0,36054274663.0,28968138874.0,1552986917.0,6204823221.0,5265516309.0,4733636207.0
2021-01-13,12.2250874,12.0126255,11.9984775,12.1008049,19.2127281,28.7922406,30.8189567,28.0046405,20.363223,218.2872856,41.1194537,210.9545282,18.4318889,47.3890481,43.0217021,45.6032207,6640623.45,151653617.4,93744758.42,93280705.93,99694242.61,311031122.0,250518335.5,197123472.3,515942738.9,201116201.1,867434951.1,136840333.0,83899301.04,130375928.9,122481770.3,103871203.3,81182202.15,1821758118.0,1124794380.0,1128771632.0,1937096807.0,8960135194.0,7820663119.0,5520371985.0,10551450769.0,43918784632.0,36133801932.0,28960794516.0,1561478647.0,6178391173.0,5284679242.0,4736861414.0
2021-01-14,12.2257778,12.01274,11.9986495,12.1018283,19.2765271,28.8711023,30.9160647,28.0747893,20.4183475,219.1531497,41.3054048,211.5094071,18.5075992,47.6290984,43.255377,45.7931501,6631204.65,151380885.5,93446070.47,93264089.18,99311275.9,310936267.7,250290298.3,197042707.0,516096516.7,201078239.9,866396739.7,136771308.3,83898111.47,130373967.8,122379484.5,103858555.5,81071635.18,1818499219.0,1121226654.0,1128665996.0,1936051723.0,8981921747.0,7838146630.0,5531932496.0,10583156641.0,44084516843.0,36253532962.0,29022215827.0,1567859024.0,6209594547.0,5308798511.0,4756010429.0
2021-01-15,12.2254749,12.0130907,11.9985679,12.1020894,19.277971,28.8423042,30.8845225,28.0279098,20.4140591,218.2625578,41.1431892,210.6590556,18.4912612,47.3410011,43.0274646,45.5216907,6629899.84,151164799.1,92924469.72,92988254.37,99177314.9,310789914.2,250238876.8,196942321.9,516160049.9,201078360.8,865536001.5,136756909.9,83914708.82,130373290.3,122305449.7,103845963.2,81053674.33,1815956450.0,1114960564.0,1125352169.0,1933584740.0,8968739582.0,7828535590.0,5519881644.0,10582237125.0,43905549780.0,36075396048.0,28902693253.0,1566787407.0,6172002084.0,5277764811.0,4727243825.0
2021-01-16,12.2254749,12.0130907,11.9985679,12.1020894,19.277971,28.8423042,30.8845225,28.0279098,20.4140591,218.2625578,41.1431892,210.6590556,18.4912612,47.3410011,43.0274646,45.5216907,6629899.84,151164799.1,92924469.72,92988254.37,99177314.9,310789914.2,250238876.8,196942321.9,516160049.9,201078360.8,865536001.5,136756909.9,83914708.82,130373290.3,122305449.7,103845963.2,81053674.33,1815956450.0,1114960564.0,1125352169.0,1933584740.0,8968739582.0,7828535590.0,5519881644.0,10582237125.0,43905549780.0,36075396048.0,28902693253.0,1566787407.0,6172002084.0,5277764811.0,4727243825.0
2021-01-17,12.2254749,12.0130907,11.9985679,12.1020894,19.277971,28.8423042,30.8845225,28.0279098,20.4140591,218.2625578,41.1431892,210.6590556,18.4912612,47.3410011,43.0274646,45.5216907,6629899.84,151164799.1,92924469.72,92988254.37,99177314.9,310789914.2,250238876.8,196942321.9,516160049.9,201078360.8,865536001.5,136756909.9,83914708.82,130373290.3,122305449.7,103845963.2,81053674.33,1815956450.0,1114960564.0,1125352169.0,1933584740.0,8968739582.0,7828535590.0,5519881644.0,10582237125.0,43905549780.0,36075396048.0,28902693253.0,1566787407.0,6172002084.0,5277764811.0,4727243825.0
2021-01-18,12.2276583,12.0143283,11.9995548,12.1035192,19.2669095,28.8184803,30.8441885,28.0043319,20.4179026,218.0280963,41.0818217,210.4381702,18.5041954,47.2953128,42.9247195,45.494461,6812922.89,151297853.8,92893382.1,93103061.52,99544727.53,310602785.2,250100079.3,196862668.2,515796523.1,201068828.4,864632991.3,136714104.1,83909376.44,130385517.4,122221163.3,103816200.9,83306093.12,1817742093.0,1114679233.0,1126874694.0,1939657533.0,8955938696.0,7813985042.0,5513007514.0,10576807012.0,43856351953.0,35984086491.0,28863412321.0,1567784585.0,6166623833.0,5261598687.0,4723062110.0
2021-01-19,12.2331196,12.0146256,12.0032319,12.1046786,19.2664522,28.8343403,30.8482571,28.0207972,20.4963043,218.5014187,41.1766164,211.2442781,18.5949175,47.4145082,43.0590144,45.6749435,6820902.62,150872253.5,92610859.9,92593476.93,99379549.83,310441288.1,249939967.3,196761790.4,515832100.3,201061599.3,864621013.8,136508131.2,83929695.89,130383061.7,122200030.4,103703448.7,83440918.17,1812673640.0,1111629637.0,1120814279.0,1936407632.0,8956206750.0,7810012950.0,5513422230.0,10618138117.0,43949898521.0,36066503007.0,28929936042.0,1575838446.0,6182048752.0,5277062733.0,4736649164.0
2021-01-20,12.2337824,12.0152429,12.0035674,12.1051758,19.3079494,28.9067266,30.918365,28.0884174,20.5984845,219.5877977,41.3867065,212.3722041,18.7163242,47.7054009,43.3254094,45.93719,6806280.43,151959714.2,92233618.04,92146132.26,99247391.23,310271136.0,249574978.2,196672986.8,513958003.1,199672538.1,860635396.2,136495556.4,83793544.92,129832240.9,121859577.6,103710192.1,83266554.17,1825832879.0,1107132455.0,1115445135.0,1938029045.0,8973759547.0,7816322769.0,5524232953.0,10633310949.0,43863067832.0,36082958630.0,29081467276.0,1583665540.0,6193699113.0,5294728171.0,4764154806.0
2021-01-21,12.2344373,12.0156596,12.0038668,12.1054922,19.3081663,28.9008766,30.9247018,28.0862568,20.6542948,219.9481264,41.4509854,212.8165259,18.8208081,47.8873923,43.5270197,46.1197183,6770908.03,151622219.0,91893684.21,92208022.93,99221272.34,309999937.6,249397788.7,196599527.0,514026034.2,199683863.2,860539449.1,136422961.5,83728950.75,129821433.0,121843581.3,103820731.2,82838250.11,1821840982.0,1103079546.0,1116223507.0,1937558489.0,8964098841.0,7812372709.0,5521744803.0,10663527425.0,43937473958.0,36134887112.0,29126730139.0,1591269859.0,6216809901.0,5318542019.0,4788182884.0
2021-01-22,12.2349839,12.0160578,12.0044959,12.1058857,19.2480356,28.8215035,30.8331373,27.9979152,20.6501528,219.4610965,41.3508405,212.3060365,18.8569804,47.8742379,43.5593548,46.1016123,7060708.0,151930986.0,91681339.02,91881509.06,98906468.75,309821435.4,249338394.3,196518449.4,514122654.5,199663152.1,860437017.4,136379804.7,83731196.03,129789407.6,121822477.3,103799740.4,86387648.98,1825611516.0,1100588260.0,1112307053.0,1925421456.0,8934341743.0,7787396932.0,5502106889.0,10663393906.0,43835715438.0,36043416357.0,29047796841.0,1594365375.0,6213568984.0,5321550855.0,4785335388.0
2021-01-23,12.2349839,12.0160578,12.0044959,12.1058857,19.2480356,28.8215035,30.8331373,27.9979152,20.6501528,219.4610965,41.3508405,212.3060365,18.8569804,47.8742379,43.5593548,46.1016123,7060708.0,151930986.0,91681339.02,91881509.06,98906468.75,309821435.4,249338394.3,196518449.4,514122654.5,199663152.1,860437017.4,136379804.7,83731196.03,129789407.6,121822477.3,103799740.4,86387648.98,1825611516.0,1100588260.0,1112307053.0,1925421456.0,8934341743.0,7787396932.0,5502106889.0,10663393906.0,43835715438.0,36043416357.0,29047796841.0,1594365375.0,6213568984.0,5321550855.0,4785335388.0
2021-01-24,12.2349839,12.0160578,12.0044959,12.1058857,19.2480356,28.8215035,30.8331373,27.9979152,20.6501528,219.4610965,41.3508405,212.3060365,18.8569804,47.8742379,43.5593548,46.1016123,7060708.0,151930986.0,91681339.02,91881509.06,98906468.75,309821435.4,249338394.3,196518449.4,514122654.5,199663152.1,860437017.4,136379804.7,83731196.03,129789407.6,121822477.3,103799740.4,86387648.98,1825611516.0,1100588260.0,1112307053.0,1925421456.0,8934341743.0,7787396932.0,5502106889.0,10663393906.0,43835715438.0,36043416357.0,29047796841.0,1594365375.0,6213568984.0,5321550855.0,4785335388.0
2021-01-25,12.2371531,12.0173093,12.0054984,12.1072583,19.2380843,28.8288689,30.8259384,28.0213273,20.6899316,219.9943966,41.4413,212.845168,18.955146,48.1702043,43.8465359,46.3805716,7006294.5,151427454.4,91477578.31,91784450.48,98927177.33,309750121.2,249136529.3,196459987.4,514286701.5,199675981.5,858695764.0,136386431.1,83750874.62,129817861.5,121668277.0,103795288.9,85737098.78,1819750559.0,1098233927.0,1111258057.0,1924853854.0,8934567861.0,7779277726.0,5505069621.0,10687339424.0,43944969474.0,36049060335.0,29122863213.0,1603027356.0,6253352914.0,5349675899.0,4814084838.0
2021-01-26,12.2373719,12.0179545,12.0056229,12.1075666,19.2182543,28.820604,30.8357736,28.0305676,20.6115664,219.4329239,41.4624821,212.5558116,18.9161491,48.067363,43.9290614,46.442049,7001938.1,150557776.7,92309527.2,91621644.51,98888657.82,309704575.2,249095259.6,196344168.0,514319100.6,199637856.1,858137868.6,136351303.4,83699617.62,129827596.6,121637038.6,103661881.1,85685320.9,1809396512.0,1108233374.0,1109315169.0,1922130680.0,8930693915.0,7780469761.0,5503638475.0,10647547565.0,43824542269.0,36044026085.0,29075843001.0,1598756284.0,6240470219.0,5358317491.0,4814270161.0
2021-01-27,12.2373719,12.0179545,12.0056229,12.1075666,19.2182543,28.820604,30.8357736,28.0305676,20.6115664,219.4329239,41.4624821,212.5558116,18.9161491,48.067363,43.9290614,46.442049,7001938.1,150557776.7,92309527.2,91621644.51,98888657.82,309704575.2,249095259.6,196344168.0,514319100.6,199637856.1,858137868.6,136351303.4,83699617.62,129827596.6,121637038.6,103661881.1,85685320.9,1809396512.0,1108233374.0,1109315169.0,1922130680.0,8930693915.0,7780469761.0,5503638475.0,10647547565.0,43824542269.0,36044026085.0,29075843001.0,1598756284.0,6240470219.0,5358317491.0,4814270161.0
2021-01-28,12.2370683,12.0180093,12.0058451,12.1084441,19.1684873,28.7157229,30.7661889,27.9527697,20.3764627,217.2962348,41.0979314,210.7433765,18.5688593,47.4122455,43.2838881,45.8262554,6985268.39,150978777.5,91818299.33,91411861.04,98818188.56,309219487.7,249001996.9,196165811.1,513643659.1,199133079.1,855778077.5,136335576.5,83564950.89,129655790.1,121412390.7,103643670.7,85479206.54,1814464355.0,1102356282.0,1106855411.0,1915800823.0,8884271579.0,7760026340.0,5483377758.0,10512859465.0,43288476965.0,35629340946.0,28824992133.0,1566998044.0,6147272151.0,5270272434.0,4749601323.0
2021-01-29,12.2395916,12.019285,12.006604,12.1088752,19.1541014,28.6823815,30.7359855,27.9323487,20.3487313,216.318579,40.9084382,209.6607543,18.5521279,47.2434055,43.0758726,45.6216536,6964044.02,150351293.3,91738986.86,91302428.68,98752081.67,309029971.3,248973759.6,196140468.3,513434817.3,199134215.1,855838549.7,136328942.8,83554893.08,129647286.6,121411429.5,103647789.0,85237054.84,1807115050.0,1101473691.0,1105569723.0,1913084638.0,8868520087.0,7751532004.0,5478663956.0,10494264413.0,43094218290.0,35467904310.0,28675708633.0,1565397393.0,6124979332.0,5245041595.0,4728583531.0
2021-01-30,12.2395916,12.019285,12.006604,12.1088752,19.1541014,28.6823815,30.7359855,27.9323487,20.3487313,216.318579,40.9084382,209.6607543,18.5521279,47.2434055,43.0758726,45.6216536,6964044.02,150351293.3,91738986.86,91302428.68,98752081.67,309029971.3,248973759.6,196140468.3,513434817.3,199134215.1,855838549.7,136328942.8,83554893.08,129647286.6,121411429.5,103647789.0,85237054.84,1807115050.0,1101473691.0,1105569723.0,1913084638.0,8868520087.0,7751532004.0,5478663956.0,10494264413.0,43094218290.0,35467904310.0,28675708633.0,1565397393.0,6124979332.0,5245041595.0,4728583531.0
2021-01-31,12.2395916,12.019285,12.006604,12.1088752,19.1541014,28.6823815,30.7359855,27.9323487,20.3487313,216.318579,40.9084382,209.6607543,18.5521279,47.2434055,43.0758726,45.6216536,6964044.02,150351293.3,91738986.86,91302428.68,98752081.67,309029971.3,248973759.6,196140468.3,513434817.3,199134215.1,855838549.7,136328942.8,83554893.08,129647286.6,121411429.5,103647789.0,85237054.84,1807115050.0,1101473691.0,1105569723.0,1913084638.0,8868520087.0,7751532004.0,5478663956.0,10494264413.0,43094218290.0,35467904310.0,28675708633.0,1565397393.0,6124979332.0,5245041595.0,4728583531.0
2021-02-01,12.2421125,12.0205236,12.0078028,12.1103262,19.2236341,28.782442,30.8297347,28.0421113,20.5170493,218.1322786,41.1571697,211.3362602,18.7373078,47.7609444,43.3455879,46.0916846,6959190.77,150037497.1,91402145.05,92126259.79,98754979.02,309017603.0,248720768.2,196078408.4,513689028.9,199167583.4,855926072.8,136276754.1,83559500.64,129647286.6,121395031.5,103638918.1,85195196.9,1803529286.0,1097538936.0,1115679058.0,1920102029.0,8899091284.0,7767285384.0,5498452567.0,10586272050.0,43462422508.0,35686916814.0,28893430420.0,1581079741.0,6192076853.0,5276998954.0,4776892325.0
2021-02-02,12.2425236,12.0208664,12.0080152,12.1106674,19.2658564,28.8124746,30.8759661,28.1033689,20.6217953,218.8990519,41.3356232,212.1713768,18.9066602,47.9846092,43.6462275,46.3873281,6985720.44,149184788.9,91191284.82,91817472.68,98619763.72,308793986.1,248275527.4,196078923.0,513862839.0,199155036.5,856017670.6,136312736.7,83553405.14,129633858.5,121359757.3,103636324.8,85522847.74,1793330420.0,1095026339.0,1111970876.0,1921713546.0,8901918600.0,7764990405.0,5510478316.0,10643898363.0,43612295665.0,35845207842.0,29015062012.0,1595226544.0,6220430046.0,5311859735.0,4807412208.0
2021-02-03,12.2429319,12.0212335,12.0081793,12.1109993,19.2791763,28.8195133,30.8932199,28.1168559,20.6894722,219.4829761,41.4576963,212.7636383,19.0374698,48.2564708,43.9538222,46.6688291,6970145.44,148489511.9,91576249.19,91343899.63,98638818.03,308401918.7,248324854.2,195446840.8,514336163.3,196869952.6,855996324.0,133681910.4,83590812.42,128396371.2,121364162.7,102103237.4,85335016.12,1785027099.0,1099664026.0,1106265908.0,1923421687.0,8892782373.0,7770869013.0,5495350662.0,10688648691.0,43226752172.0,35950025101.0,28534389627.0,1606962239.0,6195955752.0,5349297718.0,4765038545.0
2021-02-04,12.250324,12.0217942,12.0149298,12.1126677,19.253597,28.7647759,30.8431889,28.0642464,20.6732005,219.5744119,41.4670842,212.757066,18.9970086,48.302063,43.9107111,46.62056,6995146.91,148238910.7,91047818.13,90983470.6,98659624.33,308249926.9,248191612.8,195359404.4,515265884.3,196987974.4,856414567.9,133441102.7,83625657.88,128397745.1,121319350.8,102078412.3,85692816.24,1782097684.0,1093933151.0,1102052553.0,1921285427.0,8871523720.0,7754131257.0,5482614470.0,10699590077.0,43270785770.0,35975728651.0,28482767672.0,1604221689.0,6201875983.0,5342105015.0,4758952751.0
2021-02-05,12.2515135,12.021998,12.0151857,12.113175,19.2884984,28.8236389,30.8701889,28.1118977,20.7359621,220.3301046,41.5419565,213.3946728,19.0901734,48.527837,44.0036347,46.8205817,7001980.88,148048034.3,90774643.41,90846102.32,98691279.67,308249002.6,248207718.0,195393278.1,518177269.6,197513802.8,859079597.0,133816598.3,83662238.49,128474837.7,121358766.8,102101637.7,85784863.45,1779833186.0,1090674200.0,1100434741.0,1925389436.0,8889645177.0,7761422490.0,5492875857.0,10792698223.0,43535511962.0,36152747817.0,28643867444.0,1612780097.0,6234605995.0,5355092863.0,4780458076.0
2021-02-06,12.2515135,12.021998,12.0151857,12.113175,19.2884984,28.8236389,30.8701889,28.1118977,20.7359621,220.3301046,41.5419565,213.3946728,19.0901734,48.527837,44.0036347,46.8205817,7001980.88,148048034.3,90774643.41,90846102.32,98691279.67,308249002.6,248207718.0,195393278.1,518177269.6,197513802.8,859079597.0,133816598.3,83662238.49,128474837.7,121358766.8,102101637.7,85784863.45,1779833186.0,1090674200.0,1100434741.0,1925389436.0,8889645177.0,7761422490.0,5492875857.0,10792698223.0,43535511962.0,36152747817.0,28643867444.0,1612780097.0,6234605995.0,5355092863.0,4780458076.0
2021-02-07,12.2515135,12.021998,12.0151857,12.113175,19.2884984,28.8236389,30.8701889,28.1118977,20.7359621,220.3301046,41.5419565,213.3946728,19.0901734,48.527837,44.0036347,46.8205817,7001980.88,148048034.3,90774643.41,90846102.32,98691279.67,308249002.6,248207718.0,195393278.1,518177269.6,197513802.8,859079597.0,133816598.3,83662238.49,128474837.7,121358766.8,102101637.7,85784863.45,1779833186.0,1090674200.0,1100434741.0,1925389436.0,8889645177.0,7761422490.0,5492875857.0,10792698223.0,43535511962.0,36152747817.0,28643867444.0,1612780097.0,6234605995.0,5355092863.0,4780458076.0
2021-02-08,12.2532691,12.0229602,12.0158273,12.1142143,19.3557129,28.8918374,30.9560367,28.1800498,20.8739214,221.3533362,41.7286432,214.4596126,19.2947955,48.9294544,44.3470326,47.2113935,6871661.14,154524108.1,94880668.09,93573159.08,96297164.47,309090987.8,249891867.3,196486278.5,528453982.2,197018049.7,854293802.2,133673412.7,84198895.81,126960934.0,120003180.0,101309358.6,84200313.28,1857837208.0,1140069723.0,1133565310.0,1885245378.0,8935010270.0,7835803707.0,5536993127.0,11081209397.0,43627729288.0,36112680065.0,28755763267.0,1640789574.0,6212129236.0,5336387062.0,4782955995.0
2021-02-09,12.2537734,12.0231239,12.0160801,12.114562,19.3740404,28.90483,30.9625729,28.2110177,20.9828068,222.2291212,41.9098851,215.4790947,19.5261372,49.3791817,44.81987,47.7942987,7017143.47,153059777.9,94532047.02,93861400.57,96475591.32,308884255.0,250129162.3,196671378.6,528054431.6,197004345.7,853814245.4,133557635.8,84379541.45,126989599.5,120106599.6,101539734.8,85986486.51,1840256689.0,1135904651.0,1137089765.0,1890583326.0,8933046663.0,7844892530.0,5548299750.0,11130568744.0,43797139144.0,36248950635.0,28867211476.0,1664066809.0,6270642511.0,5397643925.0,4853020425.0
2021-02-10,12.2545831,12.0235451,12.0163374,12.1150687,19.3964929,28.9767552,31.0071619,28.2638272,21.0371583,223.2302692,42.018633,216.078065,19.6068282,49.7694069,45.0166372,48.0128926,7031078.19,153328263.5,94389817.09,93462965.66,96403847.12,308579834.2,249969114.7,196595922.6,528094337.9,195850564.1,852057318.1,133548175.0,84392115.13,126412200.1,119876806.7,101521262.5,86162932.06,1843549300.0,1134219896.0,1132310253.0,1891367272.0,8946440078.0,7851157683.0,5556553190.0,11160237406.0,43736592302.0,36268089310.0,28945694831.0,1671195939.0,6291460225.0,5410847880.0,4874329479.0
2021-02-11,12.2614651,12.0238007,12.0172304,12.1162223,19.4294276,29.0245362,31.0464473,28.2971071,21.0561129,223.4304569,42.0585628,216.2496658,19.5909519,49.713036,44.9924991,47.9164399,7030880.24,152402657.59,93664652.63,93127345.83,96390996.83,308379542.44,249884540.59,196528302.34,528211351.03,195841322.72,851376485.79,133561031.02,84392515.6,126392758.17,119810762.93,101502653.49,86208893.26,1832459185.56,1125589717.43,1128351626.92,1894320097.45,8955367039.32,7858438644.28,5561182421.95,11172764602.15,43773709479.87,36273460076.92,28971414226.1,1669856117.37,6283367748.21,5404972876.73,4863645803.57
